date,idx,code,shares,sharesChg,sharesChgRatio,nav,closePrice,changePct,turnoverRate,turnoverValue,turnoverVolume,disc,discountRatioCurve,avgDiscountRatioCurve,size,totalMV,totalAssets,stockRatio,bondRatio,ytdReturn,ytdMaxDrawdown,return1M,return3M,return6M,return1Y,return3Y,maxDrawdown1M,maxDrawdown3M,maxDrawdown6M,maxDrawdown1Y,maxDrawdown3Y,indexDailyChange,index1YReturn,holderAccount,institutionHolderRatio,individualHolderRatio,prlistTop20Ratio,isTPlus0
2026-06-26,沪深300,sh510330,10534749800,-1192500000,-11.32,5.18,5.11,-2.80,1.27,574783882,1116468,0.15,0.15,0.07,54557362264.24,447.95,90331420930.59,23.28,0,-7.65,0.73,-4.63,-5.45,-7.65,-7.65,-21.03,0.51,0.73,0.73,0.73,3.03,-3.03,0,0,0,0,35.78,✗
2026-06-26,沪深300,sz159919,8598816676,-893700000,-10.39,5.18,5.12,-2.85,2.73,1074903242,2087014,-0.29,-0.29,0.00,44571106358.38,391.31,93081381417.62,23.25,0,-7.55,0.29,-4.64,-5.62,-7.55,-7.55,-21.37,0.19,0.29,0.29,0.39,3.07,-3.03,0,0,0,0,36.81,✗
2026-06-26,上证50,sh510050,6793866800,-549900000,-8.09,3.02,3,-1.93,11.01,2147620267,7121559,-0.05,-0.05,0.03,20548729523.28,194.04,66750104213.97,45.53,0,-11.34,0.27,-4.76,-7.11,-11.34,-11.34,-17.91,0.13,0.13,0.27,0.27,1.96,-2.37,0,240507,92.40,7.60,72.40,✗
2026-06-26,中证500,sh510500,4321368600,-4400000,-0.10,8.98,8.86,-2.47,7.86,2989805863.00,3351957,0.09,0.09,-0.24,38819718407.52,378.06,72830564772.30,6.67,0,-14.02,0.47,-7.82,-10.45,-14.02,-14.02,-28.43,0.36,0.36,0.47,0.47,3.85,-2.62,0,0,0,0,22.29,✗
2026-06-26,中证1000,sh512100,3035217600,-174000000,-5.73,3.55,3.48,-2.38,18.22,1892122016,5405177,0.12,0.12,0.07,10784735176.32,103.38,23271942274.97,4.37,0,-13.52,0.41,-6.89,-9.45,-13.52,-13.52,-35.87,0.41,0.41,0.41,0.41,4,-2.54,0,0,0,0,12.95,✗
2026-06-26,上证180,sh510180,4562057700,-42000000,-0.92,4.12,4.08,-2.14,0.54,100213177,244069,0.26,0.26,0.17,18780622933.59,183.97,21573550251.59,24.40,0,-10.27,0.64,-6.06,-7.43,-10.27,-10.27,-19.56,0.64,0.64,0.64,0.64,1.06,-2.32,0,0,0,0,42.99,✗
2026-06-26,上证380,sh530380,150705000,-4000000,-2.65,1.18,1.16,-1.94,2.22,3938698,33456,-0.21,-0.21,-0.09,178103169,1.75,252602850.27,10.61,0,-12.62,0.55,-6.56,-8.54,-12.62,-12.62,-12.62,0.36,0.36,0.55,0.55,0.55,-2.44,0,0,0,0,22.09,✗
2026-06-26,深证100,sz159901,969434930,25900000,2.67,4.09,4.03,-3.98,11.54,448840395,1100413,-0.06,-0.06,-0.17,3967412451.03,38.39,6172049623.57,42.61,0,-6.30,0.35,-6.30,-6.30,-6.30,-8.99,-28.56,0.19,0.21,0.35,0.35,0.86,-3.95,0,0,0,0,61.75,✗
2026-06-26,深证50,sz159150,86997623,0,0,1.78,1.77,-3.44,7.06,10949912,61419,0,0,-0.03,155090662.52,1.54,136331799.21,54,0,-7.49,0.42,-6.36,-6.36,-7.49,-8.80,-22.49,0.42,0.42,0.42,0.44,0.44,-3.56,0,0,0,0,74.99,✗
2026-06-26,中证A500,sz159338,18275086664,-297000000,-1.63,1.33,1.31,-3.04,16.91,4010716883,30435981,0.07,0.07,0.00,24245557477.13,235.57,29160389016.98,20.29,0,-8.30,0.33,-5.98,-7.10,-8.30,-8.30,-14.83,0.22,0.33,0.33,0.43,0.55,-3.09,0,0,0,0,33.64,✗
2026-06-26,中证A500,sz159339,1664086841,-15000000,-0.90,1.34,1.32,-2.87,8.38,183728473,1384210,0,0,-0.01,2224884106.42,21.79,2565238989.48,20.11,0,-8.01,0.98,-5.87,-7.06,-8.01,-8.01,-15.32,0.36,0.36,0.98,0.98,0.98,-3.09,0,0,0,0,33.39,✗
2026-06-26,中证A500,sz159353,2870161812,-33000000,-1.15,1.34,1.32,-2.93,4.50,171215905.00,1284022,-0.01,-0.01,-0.01,3852905216.43,37.77,4000666322.15,20.13,0,-8.44,0.83,-5.84,-7.10,-8.44,-8.44,-14.29,0.83,0.83,0.83,0.83,0.83,-3.09,0,0,0,0,33.18,✗
2026-06-26,上证指数,sh510760,2090503700,-21000000,-1,1.33,1.30,-2.25,11.93,322729144,2469318,0.08,0.08,0.23,2783296626.18,26.92,2744481744.14,19.57,0,-9.04,0.42,-5.15,-7.47,-9.04,-9.04,-17.98,0.42,0.42,0.42,0.46,4.97,-2.26,0,0,0,0,31.52,✗
2026-06-26,中证A50,sz159591,353405682,-12000000,-3.40,1.40,1.37,-2.63,8.15,40141015,290330,-0.26,-0.26,-0.54,496075555.82,4.88,536229854.18,55.46,0,-7.86,0.49,-4.81,-5.73,-7.86,-7.86,-16.69,0.21,0.21,0.49,0.49,1.52,0,0,0,0,0,76.92,✗
2026-06-26,国证2000,sz159628,353283250,69000000,19.53,1.54,1.50,-2.53,14.77,79174469,521706,-0.01,-0.01,-0.18,545398681.35,5.32,520208757.58,6,0,-14.71,0.60,-7.63,-10.35,-14.71,-14.71,-34.24,0.30,0.51,0.60,0.60,2.55,-2.56,0,0,0,0,11.39,✗
2026-06-26,创业板指,sz159915,11143454936,-220000000,-1.97,4.27,4.21,-4.10,13.98,6542724817,15360304,0.06,0.06,-0.04,47543550484.44,463.25,51269327032.20,57.09,0,-7.67,0.82,-7.67,-7.67,-7.67,-12,-33.72,0.25,0.82,0.82,0.82,6.93,-4.07,0,350568,78.83,21.17,70.61,✗
2026-06-26,创业板50,sz159949,12552785113,81000000,0.65,2.05,2.02,-4.59,11.24,2834272310.00,13884321,-0.12,-0.12,-0.12,25728188367.60,249.38,20720212362.14,68.69,0,-8.38,0.52,-8.38,-8.38,-8.38,-12.96,-34.93,0.52,0.52,0.52,0.54,5.71,-4.59,0,0,0,0,86.28,✗
2026-06-26,科创50,sh588000,31202668200,-459000000,-1.47,2.10,2.13,-2.07,13.04,8667140757,40480199,0,0,0.14,65447596549.50,662.10,68696834867.33,55,0,-19.27,0.25,-14.48,-15.77,-19.27,-19.27,-36.48,0.16,0.16,0.25,1.05,6.22,-1.65,0,0,0,0,80.57,✗
2026-06-26,科创50,sh588080,18850628100,-201000000,-1.07,2.03,2.08,-1.75,5.55,2167836636,10440580,0.15,0.15,0.14,38321441864.49,391.03,37328386788.43,55.21,0,-19.03,0.30,-14.58,-15.60,-19.03,-19.03,-36.98,0.24,0.25,0.30,1.20,4.76,-1.65,0,0,0,0,81.38,✗
2026-06-26,科创100,sh588220,3221697900,52500000,1.63,2.09,2.07,-1.85,8.24,559555808,2686646,0.01,0.01,0.01,6720783989.19,67.52,8206198091.75,26.15,0,-14.84,0.61,-7.37,-8.36,-14.84,-14.84,-39.87,0.32,0.43,0.61,1,6.45,-1.97,0,0,0,0,48.85,✗
2026-06-26,中证800,sh515800,3111437200,-4500000,-0.14,1.38,1.38,-1.99,3.65,156443952,1139462,0.14,0.14,-0.24,4305917941.08,43.03,5127834017.57,16.29,0,-8.60,0.58,-5.47,-6.89,-8.60,-8.60,-22.62,0.28,0.41,0.58,0.69,0.98,-2.91,0,0,0,0,30.51,✗
2026-06-26,MSCI中国A股,sh515770,36727300,-3000000,-8.17,1.51,1.48,-1.86,3.27,1803367,11993,-1.26,-1.26,0.12,55542695.79,0.54,57814892.57,18.60,0,-7.89,4.56,-5.07,-6.56,-7.89,-7.89,-20.48,0.58,0.58,4.56,4.56,6.64,0,0,0,0,0,28.92,✗
2026-06-26,沪深300价值,sz159510,61128342,0,0,1.20,1.19,-1.89,6.09,4451929,37235,-0.04,-0.04,-0.04,73580185.27,0.73,78470747.01,31.09,0,-8.45,0.49,-4.07,-7.47,-8.45,-8.45,-16.71,0.13,0.46,0.49,0.59,4.93,0,0,0,0,0,47.34,✗
2026-06-26,沪深300成长,sz159656,262238451,-4000000,-1.53,1.35,1.33,-3.54,5.77,20262504,151331,-0.22,-0.22,-0.09,354546385.75,3.50,274197296.90,43.88,0,-6.67,0.62,-6.67,-6.67,-6.67,-8.17,-30.35,0.38,0.62,0.62,1.29,1.29,-3.84,0,0,0,0,63.22,✗
2026-06-26,中证红利,sh515180,11784637000,80000000,0.68,1.33,1.29,-1.75,3.11,485474699.00,3734489,0.22,0.22,0.09,15690065701.80,155.29,12479401241.77,17.87,0,-11.60,0.27,-8.41,-10.28,-11.60,-11.60,-15.95,0.22,0.27,0.27,0.27,0.39,-2.17,0,0,0,0,32.74,✗
2026-06-26,中证红利,sh515080,7756148900,105000000,1.35,1.47,1.43,-1.79,4.32,486263097,3384576,0.17,0.17,0.09,11401538883,111.91,8907977722.74,17.80,0,-11.92,0.25,-8.38,-10.41,-11.92,-11.92,-15.82,0.25,0.25,0.25,0.25,0.45,-2.17,0,0,0,0,32.40,✗
2026-06-26,红利低波,sh563020,10327910000,106000000,1.03,1.09,1.08,-0.46,2.35,264477516,2456679,0.09,0.09,0.09,11273946556,112.25,7528097279.38,24.95,0,-10.51,0.37,-8.08,-9.92,-10.51,-12.82,-14.70,0.37,0.37,0.37,0.37,0.66,0,0,0,0,0,46.99,✗
2026-06-26,半导体,sh512480,8385003600,-2000000,-0.02,2.64,2.75,-0.97,11.28,2664419563,9683123,0.36,0.36,0.14,22170788018.76,235.72,19978484676.90,46.19,0,-19.90,0.55,-14.05,-15.03,-19.90,-19.90,-37.24,0.43,0.43,0.55,0.61,0.61,0,0,0,0,0,66.23,✗
2026-06-26,半导体设备,sz159558,2944854641,18000000,0.61,3.88,4.15,3.47,12.23,1536573207,3753893,0.31,0.31,0.14,11413962103.05,127.31,4873179894.69,64.72,0,-19.70,0.59,-12.92,-15.34,-19.70,-19.70,-25.05,0.48,0.48,0.59,1.03,2.36,0,0,0,0,0,88.23,✗
2026-06-26,芯片,sz159995,10321963006,86800000,0.84,3.00,3.13,-1.51,7.60,2491296713,7961382,0.56,0.56,0.14,30966921214.30,327.45,23087719346.45,68.87,0,-21.71,0.66,-15.29,-15.91,-21.71,-21.71,-34.41,0.66,0.66,0.66,0.66,0.86,-1.12,0,0,0,0,89.92,✗
2026-06-26,人工智能,sz159819,10995229669,-50000000,-0.45,2.10,2.08,-4.68,4.27,974877262,4651365,0.03,0.03,0.14,23097678965.67,226.15,22190048024.58,57.30,0,-15.85,0.73,-9.40,-9.93,-15.85,-15.85,-38.63,0.09,0.24,0.73,0.89,1.79,0,0,0,0,0,81.94,✗
2026-06-26,新能源,sh516270,319409000,0,0,0.71,0.69,-2.96,20.47,45589187,650792,0.01,0.01,-0.04,226429040.10,2.19,288957127.77,55.35,0,-14.10,0.51,-12.99,-14.10,-14.10,-14.10,-43.63,0.38,0.38,0.51,1.22,2.10,-3.34,0,0,0,0,77.20,✗
2026-06-26,新能源车,sh515700,628510200,-2000000,-0.32,2.56,2.37,-6.21,4.41,67660991,278262,0.15,0.15,0.08,1606534922.22,14.96,1870514535.22,53.94,0,-17.86,0.20,-10.55,-17.86,-17.86,-17.86,-42.61,0.19,0.20,0.20,0.25,1.72,0,0,0,0,0,73.79,✗
2026-06-26,新能源电池,sz159071,191911738,-20000000,-10.42,1.03,0.99,-4.16,7.98,13835226,137265,-0.33,-0.33,-0.06,197592325.44,1.70,0,0,0,-3.75,-0.03,-3.75,-3.75,-3.75,-3.75,-3.75,-0.03,-0.03,-0.03,-0.03,-0.03,-4.12,0,0,0,0,80.17,✗
2026-06-26,锂电池,sz159840,2162574851,11000000,0.51,0.91,0.85,-5.75,8.39,157901931,1806774,0.10,0.10,0.05,1964482994.65,18.38,1532680631.97,67.16,0,-17.98,0.41,-9.63,-17.98,-17.98,-17.98,-42.79,0.41,0.41,0.41,1.11,1.57,-5.63,0,0,0,0,87.53,✗
2026-06-26,电池,sz159175,368270382,1000000,0.27,1.12,1.06,-5.01,9,38716456,355559,0.03,0.03,0.09,414267352.71,4.19,0,0,0,-14.80,0.33,-11.41,-14.80,-14.80,-14.80,-14.80,0.31,0.33,0.33,0.33,0.33,0,0,0,0,0,72.21,✗
2026-06-26,医药,sh512010,49412694900,-488000000,-0.99,0.34,0.34,-1.76,4.06,681316572,20084526,0.21,0.21,-0.07,16785492457.53,165.89,17250088312.12,74.35,0,-21.95,0.58,-6.98,-15.12,-21.95,-29.82,-31.47,0.58,0.58,0.58,0.58,1.27,-1.89,0,0,0,0,99.30,✗
2026-06-26,医疗,sh512170,84887820500,-318000000,-0.37,0.30,0.30,-1.99,2.16,545739913,18250464,0,0,-0.15,25483323714.10,250.65,28087072044.19,51.18,0,-25.38,0.50,-9.06,-14.66,-25.38,-27.61,-37.73,0.50,0.50,0.50,0.50,0.91,-2.55,0,0,0,0,78.09,✗
2026-06-26,医疗器械,sz159883,9344037843,18000000,0.19,0.42,0.40,-3.60,2.69,101946814,2506005,-0.29,-0.29,-0.21,3921692682.71,37.43,5584787734.12,43.96,0,-24.73,0.92,-10.90,-15.59,-24.73,-26.58,-33,0.24,0.24,0.92,0.92,0.92,0,0,0,0,0,63.81,✗
2026-06-26,创新药,sh516080,3116554800,107000000,3.43,0.61,0.60,-3.23,6.55,126260924,2071306,0.28,0.28,0.17,1906708226.64,18.94,1253576569.12,46.05,0,-21.94,0.55,-8.02,-18.55,-21.94,-28.95,-33.09,0.49,0.55,0.55,0.98,0.98,0,0,0,0,0,70.68,✗
2026-06-26,生物医药,sz159859,12863240054,-21600000,-0.17,0.34,0.34,-2.89,3.14,137582017,4038319,0.73,0.73,0.49,4394082802.45,43.18,4026778974.38,55.91,0,-24.17,0.73,-9.09,-20.40,-24.17,-30.89,-40.89,0.73,0.73,0.73,0.73,0.73,-2.63,0,0,0,0,83.50,✗
2026-06-26,疫苗,sh562860,350895000,0,0,0.61,0.58,-3.97,2.94,6050307,102585,-0.33,-0.33,-0.26,213273981,2.03,226110325.53,44.57,0,-22.96,0.79,-10.12,-20.85,-22.96,-27.78,-41.42,0.27,0.79,0.79,0.79,1.81,0,0,0,0,0,72.23,✗
2026-06-26,中药,sz159647,1563461752,-1500000,-0.10,0.83,0.80,-2.32,1.25,15735424,195291,-0.20,-0.20,-0.04,1295015369.18,12.48,1447691046.14,54.70,0,-18.28,0.20,-8.09,-14.44,-18.28,-23.91,-30.74,0.07,0.20,0.20,0.50,1.86,0,0,0,0,0,82.43,✗
2026-06-26,军工,sh512660,5401080000,-4000000,-0.07,1.26,1.24,-1.51,3.85,256714253,2067612,-0.05,-0.05,-0.05,6820483824,66.68,9420670450.98,35.31,0,-27.53,1.66,-9.57,-18.08,-27.53,-27.53,-36.16,0.28,0.28,1.66,1.66,1.66,-1.68,0,0,0,0,56.93,✗
2026-06-26,国防,sh512670,1947652600,-2000000,-0.10,0.85,0.84,-1.18,4.76,77128995,918603,0.05,0.05,0.05,1653362292.14,16.20,2835088214.48,42.11,0,-26.13,1.31,-9.72,-16.89,-26.13,-26.13,-40.17,0.27,0.27,1.31,1.31,1.31,-1.26,0,0,0,0,65.69,✗
2026-06-26,航空航天,sz159227,4420911199,-45000000,-1.02,1.11,1.09,-0.18,7.26,346090491.00,3188751,-0.13,-0.13,-0.13,4915169071.05,47.99,3841430871.90,52,0,-34.90,1.66,-9.50,-21.11,-34.90,-34.90,-34.90,0.79,0.79,1.66,1.66,1.66,0,0,0,0,0,69.56,✗
2026-06-26,机器人,sh562500,15515687300,-171000000,-1.10,1.15,1.10,-3.86,4.50,775808230,6968496,-0.01,-0.01,-0.11,17780977645.80,170.03,21009224573.29,54.42,0,-19.56,0.35,-9.79,-10.61,-19.56,-19.56,-38.06,0.35,0.35,0.35,0.40,3.64,0,0,0,0,0,75.27,✗
2026-06-26,工业母机,sz159667,3522050718,27000000,0.77,0.90,0.88,-3.94,10.05,319058828,3570362,-0.07,-0.07,-0.07,3170550056.34,31.19,1513709679.85,61.55,0,-17.04,0.86,-9.24,-10.13,-17.04,-17.04,-34.53,0.64,0.64,0.86,0.86,2.31,0,0,0,0,0,81.90,✗
2026-06-26,高端装备,sh516320,80589300,1000000,1.24,1.05,1.02,-3.04,10.05,8373808,80984,0.10,0.10,-0.17,84925004.34,0.82,80447979.03,35.47,0,-13.59,0.91,-9.89,-13.59,-13.59,-13.59,-32.88,0.52,0.52,0.91,0.91,0.91,0,0,0,0,0,51.59,✗
2026-06-26,工业互联,sz159013,47578881,-1000000,-2.10,1.19,1.16,-4.60,12.56,6707906,57254,0.16,0.16,0.17,56809183.91,0.53,0,0,0,-8.62,0.25,-8.06,-8.62,-8.62,-8.62,-8.62,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,71.69,✗
2026-06-26,证券,sh512880,50182291500,823000000,1.64,1.11,1.11,-3.66,7.71,4350107811,38578758,0.06,0.06,0.07,55707361794.15,553.56,51668041980.19,59.29,0,-22.16,0.28,-5.21,-9.17,-22.16,-25.96,-30.35,0.28,0.28,0.28,0.28,0.96,-3.88,0,0,0,0,77.43,✗
2026-06-26,证券保险,sh512070,17157479700,157000000,0.92,0.78,0.77,-3.99,5.35,720378175,9189207,0.14,0.14,0.14,13415433377.43,132.53,15130573880.19,78.12,0,-25.35,0.33,-4.55,-9.62,-25.35,-25.35,-26.62,0.33,0.33,0.33,0.33,2.49,0,0,0,0,0,94.30,✗
2026-06-26,银行,sh512800,15358479900,168600000,1.10,0.76,0.75,-0.93,5.86,670671754.00,8951539,0.03,0.03,0.09,11664765484.05,113.88,11987691884.32,63.68,0,-8.73,0.26,-7.49,-7.49,-8.73,-16.89,-16.89,0.21,0.22,0.26,0.38,2.45,-0.93,0,0,0,0,86.59,✗
2026-06-26,金融科技,sz159299,692472981,11000000,1.59,0.73,0.69,-6.22,6.29,31284235,438742,0.37,0.37,0.24,508482909.95,4.83,185261356.91,50.64,0,-36.77,0.86,-16.69,-21.85,-36.77,-37.30,-37.30,0.63,0.86,0.86,0.86,0.86,0,0,0,0,0,72.77,✗
2026-06-26,消费,sz159928,23562629040,-14000000,-0.06,0.61,0.60,-1.15,1.90,271431252,4460339,-0.08,-0.08,0.06,14333147245.03,141.47,20120125213.07,67.78,0,-24.85,0.53,-12.01,-19.68,-24.85,-31.69,-39.20,0.28,0.28,0.53,0.53,3.89,-1.22,0,0,0,0,86.21,✗
2026-06-26,消费50,sh515650,3117184000,10000000,0.32,0.96,0.95,-0.52,1.93,57330846,599135,0.06,0.06,-0.04,2984391961.60,29.67,3514679885.14,75.02,0,-20.93,0.69,-9.21,-15.10,-20.93,-23.21,-28.87,0.29,0.29,0.69,0.69,3.48,0,0,0,0,0,87.45,✗
2026-06-26,消费电子,sz159732,2902447904,-13000000,-0.45,1.79,1.83,-2.60,22.35,1246174128,6776522,0.24,0.24,0.40,5190157341.93,55.63,1638151785.75,52.12,0,-13.22,0.64,-8.97,-9.02,-13.22,-18.03,-27.84,0.63,0.64,0.64,1.42,1.42,-2.42,0,0,0,0,78.56,✗
2026-06-26,食品,sz159151,134251063,0,0,0.88,0.86,-3.05,12.03,13943112.00,161495,0.31,0.31,0.04,118610814.16,1.15,120204820.97,51.21,0,-13.10,0.56,-5.91,-12.22,-13.10,-13.10,-13.10,0.31,0.31,0.56,0.56,0.56,0,0,0,0,0,68.82,✗
2026-06-26,食品饮料,sh516900,367229000,0,0,0.47,0.46,-2.12,1.54,2640126,56678,-0.06,-0.06,-0.06,171495943,1.69,188112970.69,71.01,0,-22.55,1.55,-9.67,-16.01,-22.55,-27.60,-41.41,0.26,0.33,1.55,1.55,4.87,-2.55,0,0,0,0,86.03,✗
2026-06-26,酒,sh512690,34733950200,399600000,1.15,0.39,0.39,-2.02,4.63,625873200,15896226,-0.13,-0.13,-0.13,13556660763.06,133.29,17561075412.63,78.27,0,-31.34,0.96,-14.66,-21.84,-31.34,-38.29,-54.23,0.36,0.36,0.96,0.96,3.15,-2.73,0,0,0,0,95.97,✗
2026-06-26,家电,sz159996,478554846,-4000000,-0.84,1.44,1.41,-1.67,11.84,78265393,552245,-0.01,-0.01,-0.12,687587602.73,6.59,1187801574.28,70.66,0,-14.73,0.38,-6.75,-8.71,-14.73,-14.73,-21.50,0.38,0.38,0.55,0.97,1.26,0,0,0,0,0,84.46,✗
2026-06-26,旅游,sz159766,5433140963,12000000,0.22,0.56,0.55,-2.48,4.43,131940462,2375247,0.09,0.09,-0.04,3015393234.47,29.52,5735667142.59,59.80,0,-33.69,0.52,-10.05,-20.83,-33.69,-33.69,-42.25,0.24,0.52,0.52,0.87,1.85,0,0,0,0,0,77.26,✗
2026-06-26,游戏,sz159869,6894082127,100000000,1.45,1.06,1.07,-3,9.73,721919059,6744121,0.48,0.48,0.14,7323583443.51,73.85,8598970409.75,74.86,0,-38.59,0.97,-11.53,-22.84,-38.59,-38.59,-52.40,0.48,0.48,0.97,0.97,4.24,0,0,0,0,0,92.32,✗
2026-06-26,影视,sh516620,171767500,500000,0.29,0.83,0.81,-3.25,18.01,24895239,307526,0.20,0.20,0.20,142532671.50,1.37,262922161.03,57.05,0,-40.59,3.10,-13.36,-21.40,-40.59,-40.59,-40.59,0.23,0.30,3.10,3.10,3.10,0,0,0,0,0,91.14,✗
2026-06-26,传媒,sh512980,4448924400,-15000000,-0.34,0.82,0.80,-3.39,5.73,203647239,2531197,0.27,0.27,0.26,3659240319,35.30,5254914186.55,52.92,0,-37.90,1.88,-12,-21.73,-37.90,-37.90,-37.90,0.38,0.71,1.88,1.88,1.88,-2.98,0,0,0,0,74.07,✗
2026-06-26,教育,sh513360,658213900,1500000,0.23,0.43,0.41,-2.63,7.75,21090631,511347,-1.57,-1.57,-1.57,281847191.98,2.69,299398853.18,67.60,0,-29.34,5.32,-12.16,-19.11,-29.34,-29.34,-38.75,4.79,4.79,5.32,5.32,15.94,0,0,0,0,0,89.35,✓
2026-06-26,通信,sh515880,28004887000,355500000,1.27,1.83,1.76,-6.69,20.22,10173302034,57105090,-0.10,-0.10,0.14,51114519752.40,496.10,14552408429.04,68.49,0,-8.24,0.73,-7.69,-7.69,-8.24,-18.34,-34.71,0.59,0.59,0.73,0.75,3.30,0,0,0,0,0,90.53,✗
2026-06-26,5G,sz159811,74743393,0,0,3.84,3.81,-5.15,24.36,69083151,180140,0.07,0.07,0.14,286775450.26,2.82,122152028.77,52.43,0,-9.37,0.65,-7.12,-7.12,-9.37,-17.82,-29.33,0.65,0.65,0.65,1.30,1.72,0,0,0,0,0,81.11,✗
2026-06-26,物联网,sz159895,71241864,0,0,1.68,1.66,-4.04,3.43,4097402,24464,0,0,0.14,119622213.84,1.18,81349478.18,53.93,0,-14.38,0.37,-9.43,-9.77,-14.38,-14.38,-30.24,0.16,0.37,0.37,0.46,2.22,0,0,0,0,0,78.91,✗
2026-06-26,大数据,sh515400,1393631400,-8000000,-0.57,0.89,0.85,-5.46,6.39,76236167,883068,0.09,0.09,0.14,1240471309.14,11.74,1503593472.38,51.16,0,-28.35,2.21,-14.89,-23.17,-28.35,-28.35,-48.74,0.27,0.38,2.21,2.21,2.21,0,0,0,0,0,74.18,✗
2026-06-26,云计算,sh516510,1513890000,19000000,1.26,1.75,1.66,-5.69,9.44,240296043,1427697,-0.12,-0.12,0.14,2644463052,25.07,2339057861.20,49.61,0,-20.90,1.94,-11.63,-18.21,-20.90,-20.90,-45.37,0.45,0.45,1.94,1.94,2.33,0,0,0,0,0,73.61,✗
2026-06-26,软件,sh515230,6967690900,46000000,0.66,0.72,0.67,-5.60,4.76,228891754,3327996,0,0,-0.12,5020918062.54,47.11,4470231636.55,52.55,0,-37.14,0.89,-15.56,-21.62,-37.14,-37.14,-53.01,0.52,0.52,0.89,0.89,5.08,0,0,0,0,0,75.93,✗
2026-06-26,计算机,sz159586,225025923,-4500000,-2,1.11,1.04,-4.57,7.29,17507407,165223,0.02,0.02,0.14,250768888.59,2.37,304534882.13,27.83,0,-34.14,1.12,-13.56,-19.98,-34.14,-34.14,-34.14,0.98,0.98,1.12,1.12,3.65,0,0,0,0,0,42.61,✗
2026-06-26,数字经济,sh560800,295951100,-4000000,-1.35,1.39,1.42,-2.54,4.09,17324609,121172,0.24,0.24,0.14,411786360.54,4.21,435427829.75,50.86,0,-18.96,0.58,-12.63,-13.68,-18.96,-19.61,-35.44,0.58,0.58,0.58,0.58,0.61,0,0,0,0,0,78.82,✗
2026-06-26,信创,sz159538,68304483,8000000,11.71,2.27,2.37,-1.62,34.06,73989787,314424,0.22,0.22,0.14,154798449.82,2.19,59138458.52,47.87,0,-19.48,1.22,-14.19,-15.23,-19.48,-19.48,-31.40,0.31,1.22,1.22,1.22,6.14,0,0,0,0,0,82.54,✗
2026-06-26,光伏,sh515790,7055494000,30000000,0.43,1.00,1.00,-0.50,5.25,374504839,3684411,0.05,0.05,-0.14,7037149715.60,70.33,10737202607.01,52.79,0,-16.99,2.27,-12.50,-13.87,-16.99,-16.99,-49.84,0.23,0.23,2.27,2.27,2.27,0,0,0,0,0,69.79,✗
2026-06-26,绿色电力,sh562960,1254391000,-19000000,-1.51,1.16,1.13,-0.70,6.85,97007862,850137,-0.05,-0.05,0.01,1450828630.60,14,802935343.99,50.45,0,-16.96,0.59,-16.96,-16.96,-16.96,-16.96,-16.96,0.44,0.59,0.59,0.59,1.68,0,0,0,0,0,71.66,✗
2026-06-26,碳中和,sz159641,92719131,-1000000,-1.08,1.08,1.05,-2.88,10.22,9980313,94782,-0.06,-0.06,-0.07,100322099.74,0.97,115073988.66,48.66,0.17,-12.34,0.43,-7.99,-12.04,-12.34,-12.34,-25.30,0.14,0.19,0.43,0.43,0.97,0,0,0,0,0,61.10,✗
2026-06-26,电力,sz159146,913940849,-4500000,-0.49,1.03,1.00,-0.59,5.61,51209853,504876,-0.19,-0.19,-0.03,939348404.60,9.03,420826239.34,48.22,0,-16.95,0.42,-16.95,-16.95,-16.95,-16.95,-16.95,0.33,0.42,0.42,0.42,0.42,0,0,0,0,0,67.74,✗
2026-06-26,煤炭,sh515220,11180676900,-185000000,-1.65,1.13,1.08,-2.61,4.57,547168653,5009212,-0.05,-0.05,-0.05,12631928761.62,118.58,10127821157.76,66.50,0,-22.38,0.72,-22.38,-22.38,-22.38,-22.38,-30.75,0.45,0.45,0.72,1.26,2.56,-3.02,0,0,0,0,89.94,✗
2026-06-26,石油,sz159181,150405335,0,0,0.84,0.81,-1.69,12.40,15162797,186537,-0.21,-0.21,-0.23,127062427.01,1.22,0,0,0,-18.36,0.71,-8.01,-16.46,-18.36,-18.36,-18.36,0.16,0.71,0.71,0.71,0.71,-2.22,0,0,0,0,83.88,✗
2026-06-26,有色,sh560470,279340000,3000000,1.07,0.92,0.85,-4.26,5.25,12624941.00,146206,0.09,0.09,-0.02,257048668,2.37,0,0,0,-19.12,0.84,-13.97,-19.12,-19.12,-19.12,-19.12,0.84,0.84,0.84,0.84,0.84,-4.54,0,0,0,0,68.30,✗
2026-06-26,稀有金属,sh561050,207250000,-5000000,-2.41,1.08,1.03,-4.38,11.47,24219164,231960,-0.33,-0.33,-0.11,224679725,2.08,0,0,0,-8.88,1.47,-8.88,-8.88,-8.88,-8.88,-8.88,1.47,1.47,1.47,1.47,1.47,0,0,0,0,0,75.99,✗
2026-06-26,黄金,sz159934,3861808998,-20100000,-0.52,8.90,8.76,1.17,2.83,950352282,1089962,-0.09,-0.09,-0.09,34372417167.60,337.06,41856443782.66,0,0,-30.44,2.87,-12.35,-18.03,-30.44,-30.44,-30.44,0.11,0.18,2.87,2.87,2.87,0,0,0,0,0,0,✓
